#SNAME	SCANTYPE	FRAME	LONGITUDE	LATITUDE	DATETIME	SIDEREALTIME
C/2012	TLESCAN	EQ	16:07:19.80	-22:46:38.4	2013/11/28 09:30:08	14:36:54.56
C/2012	TLESCAN	EQ	16:07:19.90	-22:46:38.3	2013/11/28 09:30:13	14:36:59.57
C/2012	TLESCAN	EQ	16:07:19.99	-22:46:38.2	2013/11/28 09:30:18	14:37:04.58
C/2012	TLESCAN	EQ	16:07:20.09	-22:46:38.1	2013/11/28 09:30:22	14:37:09.60
C/2012	TLESCAN	EQ	16:07:20.17	-22:46:38.0	2013/11/28 09:30:27	14:37:13.61
C/2012	TLESCAN	EQ	16:07:20.27	-22:46:37.9	2013/11/28 09:30:32	14:37:18.62
C/2012	TLESCAN	EQ	16:07:20.37	-22:46:37.8	2013/11/28 09:30:37	14:37:23.64
C/2012	TLESCAN	EQ	16:07:20.47	-22:46:37.7	2013/11/28 09:30:41	14:37:28.65
C/2012	TLESCAN	EQ	16:07:20.55	-22:46:37.7	2013/11/28 09:30:46	14:37:32.66
C/2012	TLESCAN	EQ	16:07:20.65	-22:46:37.6	2013/11/28 09:30:51	14:37:37.67
C/2012	TLESCAN	EQ	16:07:20.75	-22:46:37.5	2013/11/28 09:30:56	14:37:42.69
C/2012	TLESCAN	EQ	16:07:20.85	-22:46:37.4	2013/11/28 09:31:01	14:37:47.70
C/2012	TLESCAN	EQ	16:07:20.95	-22:46:37.3	2013/11/28 09:31:05	14:37:52.71
C/2012	TLESCAN	EQ	16:07:21.03	-22:46:37.2	2013/11/28 09:31:09	14:37:56.73
C/2012	TLESCAN	EQ	16:07:21.11	-22:46:37.2	2013/11/28 09:31:13	14:38:00.74
C/2012	TLESCAN	EQ	16:07:21.19	-22:46:37.1	2013/11/28 09:31:17	14:38:04.75
C/2012	TLESCAN	EQ	16:07:21.26	-22:46:37.0	2013/11/28 09:31:21	14:38:08.76
C/2012	TLESCAN	EQ	16:07:21.34	-22:46:36.9	2013/11/28 09:31:25	14:38:12.77
C/2012	TLESCAN	EQ	16:07:21.42	-22:46:36.9	2013/11/28 09:31:29	14:38:16.78
C/2012	TLESCAN	EQ	16:07:21.50	-22:46:36.8	2013/11/28 09:31:33	14:38:20.79
C/2012	TLESCAN	EQ	16:07:21.58	-22:46:36.7	2013/11/28 09:31:37	14:38:24.80
C/2012	TLESCAN	EQ	16:07:21.66	-22:46:36.7	2013/11/28 09:31:41	14:38:28.81
C/2012	TLESCAN	EQ	16:07:21.74	-22:46:36.6	2013/11/28 09:31:45	14:38:32.82
C/2012	TLESCAN	EQ	16:07:21.82	-22:46:36.5	2013/11/28 09:31:49	14:38:36.84
C/2012	TLESCAN	EQ	16:07:21.90	-22:46:36.4	2013/11/28 09:31:53	14:38:40.85
C/2012	TLESCAN	EQ	16:07:21.98	-22:46:36.4	2013/11/28 09:31:57	14:38:44.86
C/2012	TLESCAN	EQ	16:07:22.06	-22:46:36.3	2013/11/28 09:32:01	14:38:48.87
C/2012	TLESCAN	EQ	16:07:22.14	-22:46:36.2	2013/11/28 09:32:06	14:38:52.88
C/2012	TLESCAN	EQ	16:07:22.24	-22:46:36.1	2013/11/28 09:32:11	14:38:57.89
C/2012	TLESCAN	EQ	16:07:22.34	-22:46:36.0	2013/11/28 09:32:15	14:39:02.91
C/2012	TLESCAN	EQ	16:07:22.42	-22:46:36.0	2013/11/28 09:32:20	14:39:06.92
C/2012	TLESCAN	EQ	16:07:22.52	-22:46:35.9	2013/11/28 09:32:25	14:39:11.93
C/2012	TLESCAN	EQ	16:07:22.61	-22:46:35.8	2013/11/28 09:32:30	14:39:16.94
C/2012	TLESCAN	EQ	16:07:22.71	-22:46:35.7	2013/11/28 09:32:34	14:39:21.96
C/2012	TLESCAN	EQ	16:07:22.79	-22:46:35.6	2013/11/28 09:32:38	14:39:25.97
C/2012	TLESCAN	EQ	16:07:22.87	-22:46:35.5	2013/11/28 09:32:42	14:39:29.98
C/2012	TLESCAN	EQ	16:07:22.95	-22:46:35.5	2013/11/28 09:32:47	14:39:33.99
C/2012	TLESCAN	EQ	16:07:23.05	-22:46:35.4	2013/11/28 09:32:52	14:39:39.00
C/2012	TLESCAN	EQ	16:07:23.15	-22:46:35.3	2013/11/28 09:32:57	14:39:44.02
C/2012	TLESCAN	EQ	16:07:23.25	-22:46:35.2	2013/11/28 09:33:02	14:39:49.03
C/2012	TLESCAN	EQ	16:07:23.35	-22:46:35.1	2013/11/28 09:33:06	14:39:54.05
C/2012	TLESCAN	EQ	16:07:23.43	-22:46:35.0	2013/11/28 09:33:11	14:39:58.06
C/2012	TLESCAN	EQ	16:07:23.53	-22:46:34.9	2013/11/28 09:33:16	14:40:03.07
C/2012	TLESCAN	EQ	16:07:23.63	-22:46:34.8	2013/11/28 09:33:21	14:40:08.08
C/2012	TLESCAN	EQ	16:07:23.73	-22:46:34.7	2013/11/28 09:33:25	14:40:13.10
C/2012	TLESCAN	EQ	16:07:23.81	-22:46:34.7	2013/11/28 09:33:30	14:40:17.11
C/2012	TLESCAN	EQ	16:07:23.91	-22:46:34.6	2013/11/28 09:33:35	14:40:22.12
C/2012	TLESCAN	EQ	16:07:24.00	-22:46:34.5	2013/11/28 09:33:40	14:40:27.14
C/2012	TLESCAN	EQ	16:07:24.10	-22:46:34.4	2013/11/28 09:33:45	14:40:32.15
C/2012	TLESCAN	EQ	16:07:24.20	-22:46:34.3	2013/11/28 09:33:49	14:40:37.16
C/2012	TLESCAN	EQ	16:07:24.28	-22:46:34.2	2013/11/28 09:33:54	14:40:41.17
C/2012	TLESCAN	EQ	16:07:24.38	-22:46:34.1	2013/11/28 09:33:59	14:40:46.19
C/2012	TLESCAN	EQ	16:07:24.48	-22:46:34.0	2013/11/28 09:34:04	14:40:51.20
C/2012	TLESCAN	EQ	16:07:24.58	-22:46:33.9	2013/11/28 09:34:08	14:40:56.22
C/2012	TLESCAN	EQ	16:07:24.66	-22:46:33.9	2013/11/28 09:34:12	14:41:00.23
C/2012	TLESCAN	EQ	16:07:24.74	-22:46:33.8	2013/11/28 09:34:16	14:41:04.24
C/2012	TLESCAN	EQ	16:07:24.82	-22:46:33.7	2013/11/28 09:34:20	14:41:08.25
C/2012	TLESCAN	EQ	16:07:24.90	-22:46:33.6	2013/11/28 09:34:24	14:41:12.26
C/2012	TLESCAN	EQ	16:07:24.98	-22:46:33.6	2013/11/28 09:34:28	14:41:16.27
C/2012	TLESCAN	EQ	16:07:25.06	-22:46:33.5	2013/11/28 09:34:32	14:41:20.28
C/2012	TLESCAN	EQ	16:07:25.14	-22:46:33.4	2013/11/28 09:34:36	14:41:24.29
C/2012	TLESCAN	EQ	16:07:25.22	-22:46:33.4	2013/11/28 09:34:40	14:41:28.30
C/2012	TLESCAN	EQ	16:07:25.30	-22:46:33.3	2013/11/28 09:34:44	14:41:32.31
C/2012	TLESCAN	EQ	16:07:25.38	-22:46:33.2	2013/11/28 09:34:48	14:41:36.33
C/2012	TLESCAN	EQ	16:07:25.46	-22:46:33.1	2013/11/28 09:34:52	14:41:40.34
C/2012	TLESCAN	EQ	16:07:25.54	-22:46:33.1	2013/11/28 09:34:56	14:41:44.35
C/2012	TLESCAN	EQ	16:07:25.62	-22:46:33.0	2013/11/28 09:35:01	14:41:48.36
C/2012	TLESCAN	EQ	16:07:25.71	-22:46:32.9	2013/11/28 09:35:06	14:41:53.37
C/2012	TLESCAN	EQ	16:07:25.81	-22:46:32.8	2013/11/28 09:35:10	14:41:58.39
C/2012	TLESCAN	EQ	16:07:25.89	-22:46:32.7	2013/11/28 09:35:14	14:42:02.40
C/2012	TLESCAN	EQ	16:07:25.97	-22:46:32.6	2013/11/28 09:35:18	14:42:06.41
C/2012	TLESCAN	EQ	16:07:26.05	-22:46:32.6	2013/11/28 09:35:22	14:42:10.42
C/2012	TLESCAN	EQ	16:07:26.13	-22:46:32.5	2013/11/28 09:35:26	14:42:14.43
C/2012	TLESCAN	EQ	16:07:26.21	-22:46:32.4	2013/11/28 09:35:30	14:42:18.44
C/2012	TLESCAN	EQ	16:07:26.29	-22:46:32.3	2013/11/28 09:35:34	14:42:22.45
C/2012	TLESCAN	EQ	16:07:26.37	-22:46:32.3	2013/11/28 09:35:38	14:42:26.46
C/2012	TLESCAN	EQ	16:07:26.45	-22:46:32.2	2013/11/28 09:35:42	14:42:30.47
C/2012	TLESCAN	EQ	16:07:26.53	-22:46:32.1	2013/11/28 09:35:47	14:42:34.48
C/2012	TLESCAN	EQ	16:07:26.63	-22:46:32.0	2013/11/28 09:35:52	14:42:39.50
C/2012	TLESCAN	EQ	16:07:26.73	-22:46:31.9	2013/11/28 09:35:57	14:42:44.51
C/2012	TLESCAN	EQ	16:07:26.83	-22:46:31.8	2013/11/28 09:36:01	14:42:49.53
C/2012	TLESCAN	EQ	16:07:26.91	-22:46:31.8	2013/11/28 09:36:06	14:42:53.54
C/2012	TLESCAN	EQ	16:07:27.01	-22:46:31.7	2013/11/28 09:36:11	14:42:58.55
C/2012	TLESCAN	EQ	16:07:27.11	-22:46:31.6	2013/11/28 09:36:16	14:43:03.56
C/2012	TLESCAN	EQ	16:07:27.21	-22:46:31.5	2013/11/28 09:36:21	14:43:08.58
C/2012	TLESCAN	EQ	16:07:27.31	-22:46:31.4	2013/11/28 09:36:25	14:43:13.59
C/2012	TLESCAN	EQ	16:07:27.39	-22:46:31.3	2013/11/28 09:36:30	14:43:17.60
C/2012	TLESCAN	EQ	16:07:27.49	-22:46:31.2	2013/11/28 09:36:35	14:43:22.62
C/2012	TLESCAN	EQ	16:07:27.58	-22:46:31.1	2013/11/28 09:36:40	14:43:27.63
C/2012	TLESCAN	EQ	16:07:27.68	-22:46:31.0	2013/11/28 09:36:44	14:43:32.64
C/2012	TLESCAN	EQ	16:07:27.76	-22:46:31.0	2013/11/28 09:36:49	14:43:36.65
C/2012	TLESCAN	EQ	16:07:27.86	-22:46:30.9	2013/11/28 09:36:54	14:43:41.67
C/2012	TLESCAN	EQ	16:07:27.96	-22:46:30.8	2013/11/28 09:36:59	14:43:46.68
C/2012	TLESCAN	EQ	16:07:28.06	-22:46:30.7	2013/11/28 09:37:03	14:43:51.69
C/2012	TLESCAN	EQ	16:07:28.14	-22:46:30.6	2013/11/28 09:37:07	14:43:55.71
C/2012	TLESCAN	EQ	16:07:28.22	-22:46:30.5	2013/11/28 09:37:11	14:43:59.72
C/2012	TLESCAN	EQ	16:07:28.30	-22:46:30.4	2013/11/28 09:37:15	14:44:03.73
C/2012	TLESCAN	EQ	16:07:28.38	-22:46:30.4	2013/11/28 09:37:19	14:44:07.74
C/2012	TLESCAN	EQ	16:07:28.46	-22:46:30.3	2013/11/28 09:37:23	14:44:11.75
C/2012	TLESCAN	EQ	16:07:28.54	-22:46:30.2	2013/11/28 09:37:27	14:44:15.76
C/2012	TLESCAN	EQ	16:07:28.62	-22:46:30.1	2013/11/28 09:37:31	14:44:19.77
C/2012	TLESCAN	EQ	16:07:28.70	-22:46:30.1	2013/11/28 09:37:35	14:44:23.78
C/2012	TLESCAN	EQ	16:07:28.78	-22:46:30.0	2013/11/28 09:37:39	14:44:27.79
C/2012	TLESCAN	EQ	16:07:28.86	-22:46:29.9	2013/11/28 09:37:43	14:44:31.80
C/2012	TLESCAN	EQ	16:07:28.94	-22:46:29.8	2013/11/28 09:37:47	14:44:35.82
C/2012	TLESCAN	EQ	16:07:29.02	-22:46:29.8	2013/11/28 09:37:51	14:44:39.83
C/2012	TLESCAN	EQ	16:07:29.10	-22:46:29.7	2013/11/28 09:37:55	14:44:43.84
C/2012	TLESCAN	EQ	16:07:29.18	-22:46:29.6	2013/11/28 09:37:59	14:44:47.85
C/2012	TLESCAN	EQ	16:07:29.26	-22:46:29.5	2013/11/28 09:38:04	14:44:51.86
C/2012	TLESCAN	EQ	16:07:29.36	-22:46:29.4	2013/11/28 09:38:09	14:44:56.87
C/2012	TLESCAN	EQ	16:07:29.46	-22:46:29.3	2013/11/28 09:38:14	14:45:01.89
C/2012	TLESCAN	EQ	16:07:29.56	-22:46:29.2	2013/11/28 09:38:18	14:45:06.90
C/2012	TLESCAN	EQ	16:07:29.64	-22:46:29.2	2013/11/28 09:38:22	14:45:10.91
C/2012	TLESCAN	EQ	16:07:29.72	-22:46:29.1	2013/11/28 09:38:26	14:45:14.92
C/2012	TLESCAN	EQ	16:07:29.80	-22:46:29.0	2013/11/28 09:38:30	14:45:18.93
C/2012	TLESCAN	EQ	16:07:29.88	-22:46:28.9	2013/11/28 09:38:34	14:45:22.94
C/2012	TLESCAN	EQ	16:07:29.96	-22:46:28.9	2013/11/28 09:38:38	14:45:26.95
C/2012	TLESCAN	EQ	16:07:30.03	-22:46:28.8	2013/11/28 09:38:42	14:45:30.97
C/2012	TLESCAN	EQ	16:07:30.11	-22:46:28.7	2013/11/28 09:38:47	14:45:34.98
C/2012	TLESCAN	EQ	16:07:30.21	-22:46:28.6	2013/11/28 09:38:52	14:45:39.99
C/2012	TLESCAN	EQ	16:07:30.31	-22:46:28.5	2013/11/28 09:38:57	14:45:45.00
C/2012	TLESCAN	EQ	16:07:30.41	-22:46:28.4	2013/11/28 09:39:01	14:45:50.02
C/2012	TLESCAN	EQ	16:07:30.49	-22:46:28.4	2013/11/28 09:39:06	14:45:54.03
C/2012	TLESCAN	EQ	16:07:30.59	-22:46:28.3	2013/11/28 09:39:11	14:45:59.04
C/2012	TLESCAN	EQ	16:07:30.69	-22:46:28.2	2013/11/28 09:39:16	14:46:04.06
C/2012	TLESCAN	EQ	16:07:30.79	-22:46:28.1	2013/11/28 09:39:20	14:46:09.07
C/2012	TLESCAN	EQ	16:07:30.87	-22:46:28.0	2013/11/28 09:39:25	14:46:13.08
C/2012	TLESCAN	EQ	16:07:30.97	-22:46:27.9	2013/11/28 09:39:30	14:46:18.09
C/2012	TLESCAN	EQ	16:07:31.07	-22:46:27.8	2013/11/28 09:39:35	14:46:23.11
C/2012	TLESCAN	EQ	16:07:31.17	-22:46:27.7	2013/11/28 09:39:40	14:46:28.12
C/2012	TLESCAN	EQ	16:07:31.27	-22:46:27.6	2013/11/28 09:39:44	14:46:33.14
C/2012	TLESCAN	EQ	16:07:31.35	-22:46:27.5	2013/11/28 09:39:49	14:46:37.15
C/2012	TLESCAN	EQ	16:07:31.45	-22:46:27.4	2013/11/28 09:39:54	14:46:42.16
C/2012	TLESCAN	EQ	16:07:31.55	-22:46:27.3	2013/11/28 09:39:59	14:46:47.17
C/2012	TLESCAN	EQ	16:07:31.65	-22:46:27.2	2013/11/28 09:40:04	14:46:52.19
C/2012	TLESCAN	EQ	16:07:31.75	-22:46:27.1	2013/11/28 09:40:09	14:46:57.20
C/2012	TLESCAN	EQ	16:07:31.85	-22:46:27.0	2013/11/28 09:40:14	14:47:02.21
C/2012	TLESCAN	EQ	16:07:31.95	-22:46:27.0	2013/11/28 09:40:19	14:47:07.23
C/2012	TLESCAN	EQ	16:07:32.05	-22:46:26.9	2013/11/28 09:40:24	14:47:12.24
C/2012	TLESCAN	EQ	16:07:32.15	-22:46:26.8	2013/11/28 09:40:29	14:47:17.26
C/2012	TLESCAN	EQ	16:07:32.25	-22:46:26.7	2013/11/28 09:40:34	14:47:22.27
C/2012	TLESCAN	EQ	16:07:32.35	-22:46:26.6	2013/11/28 09:40:38	14:47:27.28
C/2012	TLESCAN	EQ	16:07:32.43	-22:46:26.5	2013/11/28 09:40:43	14:47:31.29
C/2012	TLESCAN	EQ	16:07:32.53	-22:46:26.4	2013/11/28 09:40:48	14:47:36.31
C/2012	TLESCAN	EQ	16:07:32.63	-22:46:26.3	2013/11/28 09:40:53	14:47:41.32
C/2012	TLESCAN	EQ	16:07:32.73	-22:46:26.2	2013/11/28 09:40:58	14:47:46.34
C/2012	TLESCAN	EQ	16:07:32.83	-22:46:26.1	2013/11/28 09:41:02	14:47:51.35
C/2012	TLESCAN	EQ	16:07:32.91	-22:46:26.0	2013/11/28 09:41:06	14:47:55.36
C/2012	TLESCAN	EQ	16:07:32.99	-22:46:25.9	2013/11/28 09:41:10	14:47:59.37
C/2012	TLESCAN	EQ	16:07:33.07	-22:46:25.9	2013/11/28 09:41:14	14:48:03.38
C/2012	TLESCAN	EQ	16:07:33.15	-22:46:25.8	2013/11/28 09:41:18	14:48:07.39
C/2012	TLESCAN	EQ	16:07:33.23	-22:46:25.7	2013/11/28 09:41:22	14:48:11.40
C/2012	TLESCAN	EQ	16:07:33.31	-22:46:25.6	2013/11/28 09:41:26	14:48:15.41
C/2012	TLESCAN	EQ	16:07:33.39	-22:46:25.6	2013/11/28 09:41:30	14:48:19.43
C/2012	TLESCAN	EQ	16:07:33.47	-22:46:25.5	2013/11/28 09:41:34	14:48:23.44
C/2012	TLESCAN	EQ	16:07:33.55	-22:46:25.4	2013/11/28 09:41:38	14:48:27.45
C/2012	TLESCAN	EQ	16:07:33.63	-22:46:25.3	2013/11/28 09:41:42	14:48:31.46
C/2012	TLESCAN	EQ	16:07:33.71	-22:46:25.2	2013/11/28 09:41:47	14:48:35.47
C/2012	TLESCAN	EQ	16:07:33.80	-22:46:25.2	2013/11/28 09:41:52	14:48:40.48
C/2012	TLESCAN	EQ	16:07:33.90	-22:46:25.1	2013/11/28 09:41:56	14:48:45.50
C/2012	TLESCAN	EQ	16:07:33.98	-22:46:25.0	2013/11/28 09:42:01	14:48:49.51
C/2012	TLESCAN	EQ	16:07:34.08	-22:46:24.9	2013/11/28 09:42:06	14:48:54.52
C/2012	TLESCAN	EQ	16:07:34.18	-22:46:24.8	2013/11/28 09:42:11	14:48:59.54
C/2012	TLESCAN	EQ	16:07:34.28	-22:46:24.7	2013/11/28 09:42:16	14:49:04.55
C/2012	TLESCAN	EQ	16:07:34.38	-22:46:24.6	2013/11/28 09:42:20	14:49:09.56
C/2012	TLESCAN	EQ	16:07:34.46	-22:46:24.5	2013/11/28 09:42:25	14:49:13.57
C/2012	TLESCAN	EQ	16:07:34.56	-22:46:24.4	2013/11/28 09:42:30	14:49:18.59
C/2012	TLESCAN	EQ	16:07:34.66	-22:46:24.3	2013/11/28 09:42:35	14:49:23.60
C/2012	TLESCAN	EQ	16:07:34.76	-22:46:24.2	2013/11/28 09:42:39	14:49:28.61
C/2012	TLESCAN	EQ	16:07:34.84	-22:46:24.1	2013/11/28 09:42:44	14:49:32.63
C/2012	TLESCAN	EQ	16:07:34.94	-22:46:24.0	2013/11/28 09:42:49	14:49:37.64
C/2012	TLESCAN	EQ	16:07:35.04	-22:46:23.9	2013/11/28 09:42:54	14:49:42.65
C/2012	TLESCAN	EQ	16:07:35.14	-22:46:23.8	2013/11/28 09:42:59	14:49:47.67
C/2012	TLESCAN	EQ	16:07:35.24	-22:46:23.7	2013/11/28 09:43:04	14:49:52.68
C/2012	TLESCAN	EQ	16:07:35.34	-22:46:23.6	2013/11/28 09:43:09	14:49:57.69
C/2012	TLESCAN	EQ	16:07:35.44	-22:46:23.6	2013/11/28 09:43:14	14:50:02.71
C/2012	TLESCAN	EQ	16:07:35.54	-22:46:23.5	2013/11/28 09:43:19	14:50:07.72
C/2012	TLESCAN	EQ	16:07:35.64	-22:46:23.4	2013/11/28 09:43:24	14:50:12.74
C/2012	TLESCAN	EQ	16:07:35.74	-22:46:23.3	2013/11/28 09:43:29	14:50:17.75
C/2012	TLESCAN	EQ	16:07:35.84	-22:46:23.2	2013/11/28 09:43:34	14:50:22.76
C/2012	TLESCAN	EQ	16:07:35.94	-22:46:23.1	2013/11/28 09:43:38	14:50:27.78
C/2012	TLESCAN	EQ	16:07:36.02	-22:46:23.0	2013/11/28 09:43:43	14:50:31.79
C/2012	TLESCAN	EQ	16:07:36.12	-22:46:22.9	2013/11/28 09:43:48	14:50:36.80
C/2012	TLESCAN	EQ	16:07:36.22	-22:46:22.8	2013/11/28 09:43:53	14:50:41.81
C/2012	TLESCAN	EQ	16:07:36.32	-22:46:22.7	2013/11/28 09:43:57	14:50:46.83
C/2012	TLESCAN	EQ	16:07:36.40	-22:46:22.6	2013/11/28 09:44:01	14:50:50.84
C/2012	TLESCAN	EQ	16:07:36.48	-22:46:22.5	2013/11/28 09:44:05	14:50:54.85
C/2012	TLESCAN	EQ	16:07:36.56	-22:46:22.5	2013/11/28 09:44:09	14:50:58.86
C/2012	TLESCAN	EQ	16:07:36.64	-22:46:22.4	2013/11/28 09:44:13	14:51:02.87
C/2012	TLESCAN	EQ	16:07:36.72	-22:46:22.3	2013/11/28 09:44:17	14:51:06.88
C/2012	TLESCAN	EQ	16:07:36.80	-22:46:22.2	2013/11/28 09:44:21	14:51:10.89
C/2012	TLESCAN	EQ	16:07:36.88	-22:46:22.1	2013/11/28 09:44:25	14:51:14.90
C/2012	TLESCAN	EQ	16:07:36.96	-22:46:22.1	2013/11/28 09:44:29	14:51:18.92
C/2012	TLESCAN	EQ	16:07:37.04	-22:46:22.0	2013/11/28 09:44:33	14:51:22.93
C/2012	TLESCAN	EQ	16:07:37.12	-22:46:21.9	2013/11/28 09:44:37	14:51:26.94
C/2012	TLESCAN	EQ	16:07:37.20	-22:46:21.8	2013/11/28 09:44:41	14:51:30.95
C/2012	TLESCAN	EQ	16:07:37.28	-22:46:21.7	2013/11/28 09:44:45	14:51:34.96
C/2012	TLESCAN	EQ	16:07:37.36	-22:46:21.7	2013/11/28 09:44:49	14:51:38.97
C/2012	TLESCAN	EQ	16:07:37.44	-22:46:21.6	2013/11/28 09:44:53	14:51:42.98
C/2012	TLESCAN	EQ	16:07:37.52	-22:46:21.5	2013/11/28 09:44:57	14:51:46.99
C/2012	TLESCAN	EQ	16:07:37.60	-22:46:21.4	2013/11/28 09:45:01	14:51:51.00
C/2012	TLESCAN	EQ	16:07:37.68	-22:46:21.3	2013/11/28 09:45:06	14:51:55.01
C/2012	TLESCAN	EQ	16:07:37.78	-22:46:21.2	2013/11/28 09:45:11	14:52:00.03
C/2012	TLESCAN	EQ	16:07:37.88	-22:46:21.1	2013/11/28 09:45:15	14:52:05.04
C/2012	TLESCAN	EQ	16:07:37.96	-22:46:21.1	2013/11/28 09:45:20	14:52:09.05
C/2012	TLESCAN	EQ	16:07:38.06	-22:46:21.0	2013/11/28 09:45:25	14:52:14.07
C/2012	TLESCAN	EQ	16:07:38.16	-22:46:20.9	2013/11/28 09:45:30	14:52:19.08
C/2012	TLESCAN	EQ	16:07:38.26	-22:46:20.8	2013/11/28 09:45:35	14:52:24.09
C/2012	TLESCAN	EQ	16:07:38.36	-22:46:20.7	2013/11/28 09:45:39	14:52:29.11
C/2012	TLESCAN	EQ	16:07:38.44	-22:46:20.6	2013/11/28 09:45:44	14:52:33.12
C/2012	TLESCAN	EQ	16:07:38.54	-22:46:20.5	2013/11/28 09:45:49	14:52:38.13
C/2012	TLESCAN	EQ	16:07:38.64	-22:46:20.4	2013/11/28 09:45:54	14:52:43.15
C/2012	TLESCAN	EQ	16:07:38.74	-22:46:20.3	2013/11/28 09:45:58	14:52:48.16
C/2012	TLESCAN	EQ	16:07:38.82	-22:46:20.2	2013/11/28 09:46:03	14:52:52.17
C/2012	TLESCAN	EQ	16:07:38.92	-22:46:20.1	2013/11/28 09:46:08	14:52:57.18
C/2012	TLESCAN	EQ	16:07:39.02	-22:46:20.0	2013/11/28 09:46:13	14:53:02.20
C/2012	TLESCAN	EQ	16:07:39.12	-22:46:19.9	2013/11/28 09:46:18	14:53:07.21
C/2012	TLESCAN	EQ	16:07:39.22	-22:46:19.8	2013/11/28 09:46:22	14:53:12.23
C/2012	TLESCAN	EQ	16:07:39.30	-22:46:19.7	2013/11/28 09:46:27	14:53:16.24
C/2012	TLESCAN	EQ	16:07:39.40	-22:46:19.6	2013/11/28 09:46:32	14:53:21.25
C/2012	TLESCAN	EQ	16:07:39.50	-22:46:19.5	2013/11/28 09:46:37	14:53:26.26
C/2012	TLESCAN	EQ	16:07:39.60	-22:46:19.4	2013/11/28 09:46:41	14:53:31.28
C/2012	TLESCAN	EQ	16:07:39.68	-22:46:19.4	2013/11/28 09:46:46	14:53:35.29
C/2012	TLESCAN	EQ	16:07:39.78	-22:46:19.3	2013/11/28 09:46:51	14:53:40.30
C/2012	TLESCAN	EQ	16:07:39.88	-22:46:19.2	2013/11/28 09:46:56	14:53:45.32
C/2012	TLESCAN	EQ	16:07:39.98	-22:46:19.1	2013/11/28 09:47:00	14:53:50.33
C/2012	TLESCAN	EQ	16:07:40.06	-22:46:19.0	2013/11/28 09:47:04	14:53:54.34
C/2012	TLESCAN	EQ	16:07:40.14	-22:46:18.9	2013/11/28 09:47:08	14:53:58.35
C/2012	TLESCAN	EQ	16:07:40.22	-22:46:18.8	2013/11/28 09:47:12	14:54:02.36
C/2012	TLESCAN	EQ	16:07:40.30	-22:46:18.7	2013/11/28 09:47:16	14:54:06.37
C/2012	TLESCAN	EQ	16:07:40.38	-22:46:18.6	2013/11/28 09:47:20	14:54:10.38
C/2012	TLESCAN	EQ	16:07:40.46	-22:46:18.6	2013/11/28 09:47:24	14:54:14.39
C/2012	TLESCAN	EQ	16:07:40.54	-22:46:18.5	2013/11/28 09:47:28	14:54:18.41
C/2012	TLESCAN	EQ	16:07:40.62	-22:46:18.4	2013/11/28 09:47:32	14:54:22.42
C/2012	TLESCAN	EQ	16:07:40.71	-22:46:18.3	2013/11/28 09:47:36	14:54:26.43
C/2012	TLESCAN	EQ	16:07:40.79	-22:46:18.2	2013/11/28 09:47:40	14:54:30.44
C/2012	TLESCAN	EQ	16:07:40.87	-22:46:18.2	2013/11/28 09:47:44	14:54:34.45
C/2012	TLESCAN	EQ	16:07:40.95	-22:46:18.1	2013/11/28 09:47:48	14:54:38.46
C/2012	TLESCAN	EQ	16:07:41.03	-22:46:18.0	2013/11/28 09:47:52	14:54:42.47
C/2012	TLESCAN	EQ	16:07:41.11	-22:46:17.9	2013/11/28 09:47:56	14:54:46.48
C/2012	TLESCAN	EQ	16:07:41.19	-22:46:17.8	2013/11/28 09:48:01	14:54:50.49
C/2012	TLESCAN	EQ	16:07:41.29	-22:46:17.7	2013/11/28 09:48:06	14:54:55.51
C/2012	TLESCAN	EQ	16:07:41.39	-22:46:17.6	2013/11/28 09:48:11	14:55:00.52
C/2012	TLESCAN	EQ	16:07:41.49	-22:46:17.5	2013/11/28 09:48:15	14:55:05.53
C/2012	TLESCAN	EQ	16:07:41.57	-22:46:17.5	2013/11/28 09:48:20	14:55:09.55
C/2012	TLESCAN	EQ	16:07:41.67	-22:46:17.4	2013/11/28 09:48:25	14:55:14.56
C/2012	TLESCAN	EQ	16:07:41.77	-22:46:17.3	2013/11/28 09:48:30	14:55:19.57
C/2012	TLESCAN	EQ	16:07:41.87	-22:46:17.2	2013/11/28 09:48:34	14:55:24.59
C/2012	TLESCAN	EQ	16:07:41.95	-22:46:17.1	2013/11/28 09:48:38	14:55:28.60
C/2012	TLESCAN	EQ	16:07:42.03	-22:46:17.0	2013/11/28 09:48:42	14:55:32.61
C/2012	TLESCAN	EQ	16:07:42.11	-22:46:16.9	2013/11/28 09:48:47	14:55:36.62
C/2012	TLESCAN	EQ	16:07:42.21	-22:46:16.8	2013/11/28 09:48:52	14:55:41.63
C/2012	TLESCAN	EQ	16:07:42.31	-22:46:16.7	2013/11/28 09:48:57	14:55:46.65
C/2012	TLESCAN	EQ	16:07:42.41	-22:46:16.6	2013/11/28 09:49:01	14:55:51.66
C/2012	TLESCAN	EQ	16:07:42.49	-22:46:16.5	2013/11/28 09:49:06	14:55:55.67
C/2012	TLESCAN	EQ	16:07:42.59	-22:46:16.4	2013/11/28 09:49:11	14:56:00.69
C/2012	TLESCAN	EQ	16:07:42.69	-22:46:16.3	2013/11/28 09:49:16	14:56:05.70
C/2012	TLESCAN	EQ	16:07:42.79	-22:46:16.2	2013/11/28 09:49:21	14:56:10.71
